cycle_id,asset,lag,cross_corr
C3,sol,36,0.07167745579423564
C3,sol,37,0.06486375945481064
C3,sol,38,0.05520051245481305
C3,sol,39,0.04404422950951481
C3,sol,40,0.03553213397674878
C3,sol,41,0.0275249082837122
C3,sol,42,0.03276618598313574
C3,sol,43,0.027433729856552295
C3,sol,44,0.02768952197458052
C3,sol,45,0.034592993340873235
C3,sol,46,0.052768551363288334
C3,sol,47,0.06851312333956101
C3,sol,48,0.0896675468444722
C3,sol,49,0.09712584621591829
C3,sol,50,0.10854104257357501
C3,sol,51,0.11494254687159874
C3,sol,52,0.11934322472419828
C3,sol,53,0.1149970699520293
C3,sol,54,0.10435158283906912
C3,sol,55,0.08465713249999551
C3,sol,56,0.07335626336695268
C3,sol,57,0.06048866745644064
C3,sol,58,0.04281283177542989
C3,sol,59,0.0277490793241109
C3,sol,60,0.00934286361616676
C3,mstr,-60,-0.03929778969460231
C3,mstr,-59,-0.030345731340094443
C3,mstr,-58,-0.0181510058757124
C3,mstr,-57,-0.006089308288515904
C3,mstr,-56,0.0104365927204323
C3,mstr,-55,0.022121750055746518
C3,mstr,-54,0.03494549791767874
C3,mstr,-53,0.04502138272299542
C3,mstr,-52,0.0457820923454659
C3,mstr,-51,0.04506348275609211
C3,mstr,-50,0.04267409657238585
C3,mstr,-49,0.036836974345032
C3,mstr,-48,0.038512036661060345
C3,mstr,-47,0.034181073940368484
C3,mstr,-46,0.03084697756149344
C3,mstr,-45,0.03514391211305763
C3,mstr,-44,0.044987681159330946
C3,mstr,-43,0.05653745043228125
C3,mstr,-42,0.06082850111088827
C3,mstr,-41,0.05537041383015305
C3,mstr,-40,0.05261338775550776
C3,mstr,-39,0.05927071875287897
C3,mstr,-38,0.060448845150536556
C3,mstr,-37,0.05154800914391867
C3,mstr,-36,0.035491243519376436
C3,mstr,-35,0.028988017584410202
C3,mstr,-34,0.031815905094442924
C3,mstr,-33,0.03949331840580475
C3,mstr,-32,0.031334978777738005
C3,mstr,-31,0.028938866128310287
C3,mstr,-30,0.03381693217502362
C3,mstr,-29,0.042505360106919736
C3,mstr,-28,0.04702682886294542
C3,mstr,-27,0.04021331037828123
C3,mstr,-26,0.03133564349917666
C3,mstr,-25,0.023223730916077528
C3,mstr,-24,0.010158479924927603
C3,mstr,-23,-0.005709243306697367
C3,mstr,-22,-0.019753148202341104
C3,mstr,-21,-0.03255975526638831
C3,mstr,-20,-0.0375929018297953
C3,mstr,-19,-0.04556628466497271
C3,mstr,-18,-0.04215567673543024
C3,mstr,-17,-0.036926006300076766
C3,mstr,-16,-0.02998004768751405
C3,mstr,-15,-0.01868511104928106
C3,mstr,-14,-0.009518503059502026
C3,mstr,-13,-0.0003456381978976007
C3,mstr,-12,0.00988202354936886
C3,mstr,-11,0.01279750583130012
C3,mstr,-10,0.017861818222600134
C3,mstr,-9,0.02294262004883789
C3,mstr,-8,0.02218666060442103
C3,mstr,-7,0.023458021829669044
C3,mstr,-6,0.07508457923052121
C3,mstr,-5,0.13483126120262537
C3,mstr,-4,0.1995803710829976
C3,mstr,-3,0.26116042883031826
C3,mstr,-2,0.3231095820344819
C3,mstr,-1,0.38243866045105385
C3,mstr,0,0.448698371430449
C3,mstr,1,0.41288418862463216
C3,mstr,2,0.3550441611942059
C3,mstr,3,0.2947964530629381
C3,mstr,4,0.23062677926273284
C3,mstr,5,0.16062658349327075
C3,mstr,6,0.0953911016136318
C3,mstr,7,0.019800194261816492
C3,mstr,8,-0.006910370120145324
C3,mstr,9,-0.008973228601437145
C3,mstr,10,-0.01411341226693172
C3,mstr,11,-0.01366589153557025
C3,mstr,12,-0.003638766720621634
C3,mstr,13,0.0027561488598140953
C3,mstr,14,0.008940989919271211
C3,mstr,15,0.02280745196032334
C3,mstr,16,0.022629656153238437
C3,mstr,17,0.019700178514349947
C3,mstr,18,0.017280691842864442
C3,mstr,19,0.009759819501513861
C3,mstr,20,0.007408572437744102
C3,mstr,21,0.01218712324589263
C3,mstr,22,0.013104034720874761
C3,mstr,23,0.019876653090614083
C3,mstr,24,0.03461019788115078
C3,mstr,25,0.047253314085683805
C3,mstr,26,0.05936175404828434
C3,mstr,27,0.06739327599877142
C3,mstr,28,0.06972228189002917
C3,mstr,29,0.06410650482905822
C3,mstr,30,0.04930432550512968
C3,mstr,31,0.03511476973505833
C3,mstr,32,0.01936156398564621
C3,mstr,33,0.00197291723521349
C3,mstr,34,-0.010393539408987955
C3,mstr,35,-0.024194344053927567
C3,mstr,36,-0.029624063587954656
C3,mstr,37,-0.02152166489989609
C3,mstr,38,-0.021045805083224813
C3,mstr,39,-0.016820112852981794
C3,mstr,40,-0.01144609629706774
C3,mstr,41,-0.0148645532529069
C3,mstr,42,-0.012342665532275088
C3,mstr,43,-0.01400473300276699
C3,mstr,44,-0.02287875446459948
C3,mstr,45,-0.026113304328820072
C3,mstr,46,-0.03208979383098053
C3,mstr,47,-0.031811546667019935
C3,mstr,48,-0.026224893168514903
C3,mstr,49,-0.02203708988303281
C3,mstr,50,-0.011258869821553743
C3,mstr,51,-0.005424919782834787
C3,mstr,52,-0.00535642381524934
C3,mstr,53,-0.005962051272084449
C3,mstr,54,-0.017824844851944837
C3,mstr,55,-0.032948401580993256
C3,mstr,56,-0.045536273568332696
C3,mstr,57,-0.06727761068485537
C3,mstr,58,-0.07792900231194823
C3,mstr,59,-0.07904651378977778
C3,mstr,60,-0.07456846629680519
C3,wgmi,-60,-0.07914417471572396
C3,wgmi,-59,-0.0737281312015852
C3,wgmi,-58,-0.055604143726174796
C3,wgmi,-57,-0.03727228175554118
C3,wgmi,-56,-0.023232357083977632
C3,wgmi,-55,-0.018363059093548517
C3,wgmi,-54,0.0023198492757669784
C3,wgmi,-53,0.01770188331762516
C3,wgmi,-52,0.02197488823175466
C3,wgmi,-51,0.015830265210680445
C3,wgmi,-50,0.005726183249745566
C3,wgmi,-49,-0.009889415019696046
C3,wgmi,-48,-0.01386563305922412
C3,wgmi,-47,-0.028893589007911065
C3,wgmi,-46,-0.05135777117827398
C3,wgmi,-45,-0.06629684826954363
C3,wgmi,-44,-0.06931562358711213
C3,wgmi,-43,-0.07027759260205431
C3,wgmi,-42,-0.0788301276719638
C3,wgmi,-41,-0.09145908828742141
C3,wgmi,-40,-0.09690787851743973
C3,wgmi,-39,-0.08461575542549744
C3,wgmi,-38,-0.06790312205030859
C3,wgmi,-37,-0.06266017134068519
C3,wgmi,-36,-0.06805541772428722
C3,wgmi,-35,-0.04646037349767863
C3,wgmi,-34,-0.01571439310745964
C3,wgmi,-33,0.01189499478697508
C3,wgmi,-32,0.016042737201460613
C3,wgmi,-31,0.012864550710740658
C3,wgmi,-30,0.021761172350380244
C3,wgmi,-29,0.03938448148938281
C3,wgmi,-28,0.037710497306064815
C3,wgmi,-27,0.02158220087966366
C3,wgmi,-26,0.004365392020988762
C3,wgmi,-25,0.0032684174935821717
C3,wgmi,-24,-0.004734830651624661
C3,wgmi,-23,-0.018884091506398446
C3,wgmi,-22,-0.031153795148531224
C3,wgmi,-21,-0.03264730281711896
C3,wgmi,-20,-0.02187190280598859
C3,wgmi,-19,-0.007094196494417642
C3,wgmi,-18,0.0035062705452244785
C3,wgmi,-17,0.02436878313647771
C3,wgmi,-16,0.0476297053351148
C3,wgmi,-15,0.0695113247076317
C3,wgmi,-14,0.07871790208339936
C3,wgmi,-13,0.08507876420447441
C3,wgmi,-12,0.08782229181862944
C3,wgmi,-11,0.08383162633573664
C3,wgmi,-10,0.07337687194980425
C3,wgmi,-9,0.0639537977707236
C3,wgmi,-8,0.05375103735134826
C3,wgmi,-7,0.05500530191987628
C3,wgmi,-6,0.1312401927978607
C3,wgmi,-5,0.2157032375487471
C3,wgmi,-4,0.3098942138203108
C3,wgmi,-3,0.4089987901579286
C3,wgmi,-2,0.4979896710408417
C3,wgmi,-1,0.580557888767003
C3,wgmi,0,0.654187392941633
C3,wgmi,1,0.5711979669677444
C3,wgmi,2,0.46905743703326586
C3,wgmi,3,0.3645516859180968
C3,wgmi,4,0.24819721354189733
C3,wgmi,5,0.13416243239729908
C3,wgmi,6,0.03651238553249329
C3,wgmi,7,-0.05205080296837832
C3,wgmi,8,-0.054808737239939474
C3,wgmi,9,-0.03919705900780435
C3,wgmi,10,-0.024009706773770487
C3,wgmi,11,0.0066108290667461515
C3,wgmi,12,0.05256168582997993
C3,wgmi,13,0.08352791480448175
C3,wgmi,14,0.1003643033880967
C3,wgmi,15,0.11183268810052342
C3,wgmi,16,0.1128527037421772
C3,wgmi,17,0.10120786446602821
C3,wgmi,18,0.08280419324721823
C3,wgmi,19,0.051979069330483275
C3,wgmi,20,0.023974421673291006
C3,wgmi,21,0.013243074358695914
C3,wgmi,22,0.011280240938647521
C3,wgmi,23,0.017911543150639135
C3,wgmi,24,0.039729944661667696
C3,wgmi,25,0.05732447480018953
C3,wgmi,26,0.07293130894720913
C3,wgmi,27,0.09086449935290057
C3,wgmi,28,0.0993949231866243
C3,wgmi,29,0.08641761546243769
C3,wgmi,30,0.06197852000017871
C3,wgmi,31,0.02867903746200848
C3,wgmi,32,0.005702524641866052
C3,wgmi,33,-0.018643508144152166
C3,wgmi,34,-0.039550475767506074
C3,wgmi,35,-0.05804674975423249
C3,wgmi,36,-0.053588957520316366
C3,wgmi,37,-0.0383689928744784
C3,wgmi,38,-0.016679631766890825
C3,wgmi,39,-0.009546595748874979
C3,wgmi,40,0.0014598680115866316
C3,wgmi,41,0.010862386822767514
C3,wgmi,42,0.013388773008636544
C3,wgmi,43,0.0061029807140747395
C3,wgmi,44,-0.00450224065985261
C3,wgmi,45,-0.011999639164567023
C3,wgmi,46,-0.002626930347297565
C3,wgmi,47,0.008873432018298393
C3,wgmi,48,0.011200395441901392
C3,wgmi,49,0.02217845716081223
C3,wgmi,50,0.03226122037271254
C3,wgmi,51,0.03831305820420326
C3,wgmi,52,0.02778752555454485
C3,wgmi,53,0.0038819658758173473
C3,wgmi,54,-0.027269336976195865
C3,wgmi,55,-0.05938917604048513
C3,wgmi,56,-0.09255989208334321
C3,wgmi,57,-0.12875894307900787
C3,wgmi,58,-0.15553061716020866
C3,wgmi,59,-0.1591709257580742
C3,wgmi,60,-0.15277807818165812
C3,spx,-60,-0.017988924768452652
C3,spx,-59,-0.01280319551311586
C3,spx,-58,-0.00786092824848366
C3,spx,-57,0.0073240006033636175
C3,spx,-56,0.030454376205945103
C3,spx,-55,0.045657475636015
C3,spx,-54,0.05724629291292384
C3,spx,-53,0.07061649208639051
C3,spx,-52,0.0656796864154715
C3,spx,-51,0.058446936172895356
C3,spx,-50,0.047120117887365066
C3,spx,-49,0.031580626755011304
C3,spx,-48,0.016285660378497078
C3,spx,-47,0.010487991191913286
C3,spx,-46,0.00017414576749314234
C3,spx,-45,0.008897680365448048
C3,spx,-44,0.012379335364977618
C3,spx,-43,0.014807655498824741
C3,spx,-42,0.009684240082293322
C3,spx,-41,0.009337802311025399
C3,spx,-40,0.006112649235552359
C3,spx,-39,0.0014998389286123136
C3,spx,-38,-0.009067767463794158
C3,spx,-37,-0.01464293036880189
C3,spx,-36,-0.019691739728754865
C3,spx,-35,-0.013188188910190695
C3,spx,-34,-0.0119889790692218
C3,spx,-33,-0.01360494924784094
C3,spx,-32,-0.01174363272544971
C3,spx,-31,-0.01216896904665854
C3,spx,-30,-0.009836981225195449
C3,spx,-29,-0.00918140491755947
C3,spx,-28,-0.01367047662882079
C3,spx,-27,-0.02267079216027801
C3,spx,-26,-0.02452421904228746
C3,spx,-25,-0.032962051456065636
C3,spx,-24,-0.04064994567883445
C3,spx,-23,-0.04340983280246932
C3,spx,-22,-0.042584362570224264
C3,spx,-21,-0.03953563802269887
C3,spx,-20,-0.026378821717836225
C3,spx,-19,-0.013893489841218496
C3,spx,-18,0.0033713102157646247
C3,spx,-17,0.023294901496825116
C3,spx,-16,0.02487501715125615
C3,spx,-15,0.030390831312676198
C3,spx,-14,0.03131205788610703
C3,spx,-13,0.033346770918706935
C3,spx,-12,0.02680675208827216
C3,spx,-11,0.023705654150467485
C3,spx,-10,0.019021950863398498
C3,spx,-9,0.030577644131567536
C3,spx,-8,0.03316088998554791
C3,spx,-7,0.03439176408216388
C3,spx,-6,0.0636997914553752
C3,spx,-5,0.09107211195924594
C3,spx,-4,0.11656800385568628
C3,spx,-3,0.1444598478376996
C3,spx,-2,0.1739084014704743
C3,spx,-1,0.19844318430104574
C3,spx,0,0.23995952282969846
C3,spx,1,0.21402404131232397
C3,spx,2,0.2058088540187014
C3,spx,3,0.19890957382480945
C3,spx,4,0.183415705438109
C3,spx,5,0.15733520397843043
C3,spx,6,0.1381288018445805
C3,spx,7,0.1041664138061924
C3,spx,8,0.09502154096661543
C3,spx,9,0.07555472689868874
C3,spx,10,0.04979239821449204
C3,spx,11,0.03575582930510959
C3,spx,12,0.019496443673468644
C3,spx,13,0.015299457400466612
C3,spx,14,0.01218303485501191
C3,spx,15,0.02835047617698609
C3,spx,16,0.037551015907539786
C3,spx,17,0.0491214428904465
C3,spx,18,0.05707850167596856
C3,spx,19,0.07012988524417009
C3,spx,20,0.07520450557805573
C3,spx,21,0.07304590786097905
C3,spx,22,0.0649724484520542
C3,spx,23,0.05780041436609979
C3,spx,24,0.055979063625824034
C3,spx,25,0.049514000160172746
C3,spx,26,0.050323451056197906
C3,spx,27,0.038128149389548956
C3,spx,28,0.040061039932439486
C3,spx,29,0.035707032660240584
C3,spx,30,0.032865842508173815
C3,spx,31,0.0279652096513127
C3,spx,32,0.02234669669624123
C3,spx,33,0.00435784711815222
C3,spx,34,0.007283432634061883
C3,spx,35,-0.0005015565126765952
C3,spx,36,-0.005679529078078717
C3,spx,37,-0.007219868423697343
C3,spx,38,-0.019533115622062253
C3,spx,39,-0.023342597919565146
C3,spx,40,-0.024333398901195066
C3,spx,41,-0.03903096752040272
C3,spx,42,-0.043806834900617285
C3,spx,43,-0.04876508120090344
C3,spx,44,-0.046207407775790785
C3,spx,45,-0.031221465752814922
C3,spx,46,-0.02763302427550235
C3,spx,47,-0.019588382780273715
C3,spx,48,-0.01123816791681164
C3,spx,49,-0.014389149640689635
C3,spx,50,-0.015918698503597103
C3,spx,51,-0.027118286753642792
C3,spx,52,-0.04469161138919657
C3,spx,53,-0.054948317871367704
C3,spx,54,-0.06679701624986567
C3,spx,55,-0.07119784162886697
C3,spx,56,-0.0634127036140894
C3,spx,57,-0.05892145569036718
C3,spx,58,-0.05271737998307864
C3,spx,59,-0.03688142090757643
C3,spx,60,-0.021134418815076935
C3,ndx,-60,-0.011981801487775844
C3,ndx,-59,-0.007800194294474943
C3,ndx,-58,-0.005226242081380785
C3,ndx,-57,0.008163483677696972
C3,ndx,-56,0.026292610005421515
C3,ndx,-55,0.03803637069947184
C3,ndx,-54,0.05173865161802389
C3,ndx,-53,0.06725089914959502
C3,ndx,-52,0.06640174623698232
C3,ndx,-51,0.06260572512562004
C3,ndx,-50,0.05440105066664176
C3,ndx,-49,0.04413184068694004
C3,ndx,-48,0.035306955867348375
C3,ndx,-47,0.031932208749356844
C3,ndx,-46,0.0236285804103499
C3,ndx,-45,0.03247086673626439
C3,ndx,-44,0.035977570647074346
C3,ndx,-43,0.0388358099059569
C3,ndx,-42,0.031167866881035244
C3,ndx,-41,0.025927217888628822
C3,ndx,-40,0.017780218585080176
C3,ndx,-39,0.005095457411227724
C3,ndx,-38,-0.011892968257633514
C3,ndx,-37,-0.021613868809217014
C3,ndx,-36,-0.033218239486237984
C3,ndx,-35,-0.028638272320590078
C3,ndx,-34,-0.02844855733373109
C3,ndx,-33,-0.028031102347784404
C3,ndx,-32,-0.019063354772044162
C3,ndx,-31,-0.01119788780133729
C3,ndx,-30,-0.0011298746802829338
C3,ndx,-29,0.01041746840587692
C3,ndx,-28,0.013058474247997698
C3,ndx,-27,0.011826355628031329
C3,ndx,-26,0.016764503539391462
C3,ndx,-25,0.011383545028911252
C3,ndx,-24,0.004172816349158585
C3,ndx,-23,-0.0022885505077569687
C3,ndx,-22,-0.005965389553057085
C3,ndx,-21,-0.005282938103074682
C3,ndx,-20,0.003527167844391045
C3,ndx,-19,0.008988656028976768
C3,ndx,-18,0.021723319881503427
C3,ndx,-17,0.03665121525370725
C3,ndx,-16,0.03778312699799868
C3,ndx,-15,0.0424756513168035
C3,ndx,-14,0.0408262348266642
C3,ndx,-13,0.04130239561578697
C3,ndx,-12,0.036262666182876234
C3,ndx,-11,0.031405395303503815
C3,ndx,-10,0.02692356333894733
C3,ndx,-9,0.03489458350974372
C3,ndx,-8,0.03423813143615516
C3,ndx,-7,0.03299055478858113
C3,ndx,-6,0.06407699878378645
C3,ndx,-5,0.09039652137822755
C3,ndx,-4,0.11574943224948749
C3,ndx,-3,0.14154912189866428
C3,ndx,-2,0.16961385113381283
C3,ndx,-1,0.19168495316165798
C3,ndx,0,0.22976770199855082
C3,ndx,1,0.19259593538168332
C3,ndx,2,0.17683407419650307
C3,ndx,3,0.1618364349958601
C3,ndx,4,0.13974438531382113
C3,ndx,5,0.10817661035884231
C3,ndx,6,0.0856304489198419
C3,ndx,7,0.052532058727264526
C3,ndx,8,0.05054066111334875
C3,ndx,9,0.036671172527364466
C3,ndx,10,0.02072567456297419
C3,ndx,11,0.01643495212511646
C3,ndx,12,0.01699236801571303
C3,ndx,13,0.024912278361483145
C3,ndx,14,0.028010514819460517
C3,ndx,15,0.04632737482396965
C3,ndx,16,0.0547434484869508
C3,ndx,17,0.060762391230201905
C3,ndx,18,0.06216037558651343
C3,ndx,19,0.05993046856384811
C3,ndx,20,0.05447844029247184
C3,ndx,21,0.04647022626233519
C3,ndx,22,0.03663046104537528
C3,ndx,23,0.033059995257808575
C3,ndx,24,0.03676538207441879
C3,ndx,25,0.03848700499143872
C3,ndx,26,0.04666713898745147
C3,ndx,27,0.04026957897781683
C3,ndx,28,0.04349127950864196
C3,ndx,29,0.036014437249293485
C3,ndx,30,0.027019578223533073
C3,ndx,31,0.015536748138801314
C3,ndx,32,-0.0008340062467969459
C3,ndx,33,-0.024792076115099357
C3,ndx,34,-0.026811450758104243
C3,ndx,35,-0.03521855291670629
C3,ndx,36,-0.03443637312604018
C3,ndx,37,-0.028880455373014428
C3,ndx,38,-0.03185394604324782
C3,ndx,39,-0.023886907373577678
C3,ndx,40,-0.013141294595675788
C3,ndx,41,-0.017689112342549874
C3,ndx,42,-0.015539395232143663
C3,ndx,43,-0.021469873108618222
C3,ndx,44,-0.022467541407037096
C3,ndx,45,-0.012529494485513937
C3,ndx,46,-0.013483481034105486
C3,ndx,47,-0.013487973959949552
C3,ndx,48,-0.01237330462389196
C3,ndx,49,-0.022013401412014494
C3,ndx,50,-0.024138277035898256
C3,ndx,51,-0.03437770031718755
C3,ndx,52,-0.05365303689536672
C3,ndx,53,-0.06589757486343187
C3,ndx,54,-0.07814525898599696
C3,ndx,55,-0.08272127935943643
C3,ndx,56,-0.0730060347540727
C3,ndx,57,-0.07013572986794274
C3,ndx,58,-0.06493069234023564
C3,ndx,59,-0.04485273179807359
C3,ndx,60,-0.024792452064685475
C3,dxy,-60,-0.008014817722084311
C3,dxy,-59,-0.0037412054749131956
C3,dxy,-58,-0.0013161945838200662
C3,dxy,-57,-0.00026806391958666726
C3,dxy,-56,0.005105309005437056
C3,dxy,-55,0.003992268348642436
C3,dxy,-54,-0.007800288217063125
C3,dxy,-53,-0.030383916220992617
C3,dxy,-52,-0.04847963305745448
C3,dxy,-51,-0.05922922691173382
C3,dxy,-50,-0.07066726869609685
C3,dxy,-49,-0.08584175588773521
C3,dxy,-48,-0.0912774919584104
C3,dxy,-47,-0.0837498068166772
C3,dxy,-46,-0.055233467287221824
C3,dxy,-45,-0.02356774420934487
C3,dxy,-44,0.0012211914784536774
C3,dxy,-43,0.02774489616224004
C3,dxy,-42,0.05200549139200726
C3,dxy,-41,0.07180092089215169
C3,dxy,-40,0.07876586925815694
C3,dxy,-39,0.06762356585987271
C3,dxy,-38,0.05185878198650812
C3,dxy,-37,0.03168294751476546
C3,dxy,-36,0.013986214916042341
C3,dxy,-35,-0.000495631420661491
C3,dxy,-34,-0.02024467125459388
C3,dxy,-33,-0.03408324641300712
C3,dxy,-32,-0.03701060730056343
C3,dxy,-31,-0.038339223132159234
C3,dxy,-30,-0.033201356003437515
C3,dxy,-29,-0.03011351960565919
C3,dxy,-28,-0.03347777613652569
C3,dxy,-27,-0.03451055840698689
C3,dxy,-26,-0.031100699728285608
C3,dxy,-25,-0.03260383273846468
C3,dxy,-24,-0.03295146840692965
C3,dxy,-23,-0.03372818374677822
C3,dxy,-22,-0.03704178051317567
C3,dxy,-21,-0.03444218274918404
C3,dxy,-20,-0.028920837057282406
C3,dxy,-19,-0.030072849549577976
C3,dxy,-18,-0.03113110271578317
C3,dxy,-17,-0.033304401877258284
C3,dxy,-16,-0.03698923519974712
C3,dxy,-15,-0.03505157869923335
C3,dxy,-14,-0.030814037250252658
C3,dxy,-13,-0.0259765506720158
C3,dxy,-12,-0.015605023062622061
C3,dxy,-11,-0.0012132657523975575
C3,dxy,-10,0.013183247269365336
C3,dxy,-9,0.027016858794528104
C3,dxy,-8,0.03288790930408794
C3,dxy,-7,0.04093474689121272
C3,dxy,-6,0.03294146852828865
C3,dxy,-5,0.014159480280679853
C3,dxy,-4,-0.01057220051890416
C3,dxy,-3,-0.034768521395113806
C3,dxy,-2,-0.06028778144868078
C3,dxy,-1,-0.08200664372083118
C3,dxy,0,-0.11965189763430191
C3,dxy,1,-0.13285024384767719
C3,dxy,2,-0.1309196103295919
C3,dxy,3,-0.13197509098014826
C3,dxy,4,-0.12799548348484804
C3,dxy,5,-0.12110362422498612
C3,dxy,6,-0.10822387963338605
C3,dxy,7,-0.07515097043469277
C3,dxy,8,-0.0441444825528905
C3,dxy,9,-0.016766665504397482
C3,dxy,10,0.017323968429511498
C3,dxy,11,0.046615966281634995
C3,dxy,12,0.0742652958975928
C3,dxy,13,0.09330445008004427
C3,dxy,14,0.09948406483494053
C3,dxy,15,0.08315432021099174
C3,dxy,16,0.050199162649213605
C3,dxy,17,0.01646328063865514
C3,dxy,18,-0.020863705325492896
C3,dxy,19,-0.05829664926273689
C3,dxy,20,-0.08978127272174913
C3,dxy,21,-0.11746972878655962
C3,dxy,22,-0.12475486205991597
C3,dxy,23,-0.10929578726008189
C3,dxy,24,-0.09347108132073406
C3,dxy,25,-0.07469782621654529
C3,dxy,26,-0.05536779875939372
C3,dxy,27,-0.03701604915808708
C3,dxy,28,-0.016598142070280583
C3,dxy,29,0.0006400307661301078
C3,dxy,30,0.005109341274549736
C3,dxy,31,0.007303704295112705
C3,dxy,32,0.01242602179165556
C3,dxy,33,0.016192699981347213
C3,dxy,34,0.013266078458651655
C3,dxy,35,0.010019801908863344
C3,dxy,36,0.0009715583207452895
C3,dxy,37,-0.005224815807457712
C3,dxy,38,-0.00990865441477597
C3,dxy,39,-0.020745253779579587
C3,dxy,40,-0.025328108974444968
C3,dxy,41,-0.022092414823422977
C3,dxy,42,-0.026683738557903135
C3,dxy,43,-0.025889822278601406
C3,dxy,44,-0.02619110880301134
C3,dxy,45,-0.029310194032925188
C3,dxy,46,-0.027525618831533018
C3,dxy,47,-0.03223067607940308
C3,dxy,48,-0.0372920743453762
C3,dxy,49,-0.03683342411601629
C3,dxy,50,-0.039436904138388906
C3,dxy,51,-0.04113656635463213
C3,dxy,52,-0.04149592167271453
C3,dxy,53,-0.043348063135671945
C3,dxy,54,-0.04534917026930623
C3,dxy,55,-0.05369489980369959
C3,dxy,56,-0.06078445504353142
C3,dxy,57,-0.06965269508329075
C3,dxy,58,-0.0740248901200803
C3,dxy,59,-0.07712431908485812
C3,dxy,60,-0.0803358718122656
C3,tlt,-60,0.07622618037141615
C3,tlt,-59,0.07276615812974306
C3,tlt,-58,0.060161613451224345
C3,tlt,-57,0.039574369526959176
C3,tlt,-56,0.02313721445953451
C3,tlt,-55,0.014060457461680243
C3,tlt,-54,0.005246086864305363
C3,tlt,-53,-0.002511808519084789
C3,tlt,-52,-0.005237551469832048
C3,tlt,-51,-0.004659937501803406
C3,tlt,-50,-0.0009170419809139493
C3,tlt,-49,0.002208737965098698
C3,tlt,-48,0.0018460183015892454
C3,tlt,-47,-0.0016636456266846736
C3,tlt,-46,-0.0030343292292760744
C3,tlt,-45,-0.009308141004330433
C3,tlt,-44,-0.011764627673886833
C3,tlt,-43,-0.013903982674956666
C3,tlt,-42,-0.013593223323071175
C3,tlt,-41,-0.015107249908517594
C3,tlt,-40,-0.01311952810531041
C3,tlt,-39,-0.01531375968612822
C3,tlt,-38,-0.014987355454084235
C3,tlt,-37,-0.012762706747949106
C3,tlt,-36,-0.014012737085279125
C3,tlt,-35,-0.01592799577903372
C3,tlt,-34,-0.011024359277137597
C3,tlt,-33,-0.007925164035363712
C3,tlt,-32,-0.005131410596447093
C3,tlt,-31,-0.00442439240037873
C3,tlt,-30,-0.007579182061312397
C3,tlt,-29,-0.00469185114510563
C3,tlt,-28,-0.0011947763365631626
C3,tlt,-27,-0.003270401389743612
C3,tlt,-26,-0.0056638206266049285
C3,tlt,-25,-0.008421860691367874
C3,tlt,-24,-0.0034485306785897382
C3,tlt,-23,0.004079914996877842
C3,tlt,-22,0.009607115133305737
C3,tlt,-21,0.018851941841823993
C3,tlt,-20,0.029332093866477667
C3,tlt,-19,0.033440779459271305
C3,tlt,-18,0.04229253338455167
C3,tlt,-17,0.04450166861338357
C3,tlt,-16,0.047947166124512365
C3,tlt,-15,0.04527446098983684
C3,tlt,-14,0.03544197011445318
C3,tlt,-13,0.02566511120421172
C3,tlt,-12,0.022066692559161112
C3,tlt,-11,0.016607447067714123
C3,tlt,-10,0.013514104488471144
C3,tlt,-9,0.009307386666619876
C3,tlt,-8,0.012524052091093453
C3,tlt,-7,0.021994813771764963
C3,tlt,-6,0.0313815476384689
C3,tlt,-5,0.04731628405054184
C3,tlt,-4,0.05939660879633696
C3,tlt,-3,0.06770179066567007
C3,tlt,-2,0.0646274355610403
C3,tlt,-1,0.06148290381785062
C3,tlt,0,0.055765256829980084
C3,tlt,1,0.04772441751109781
C3,tlt,2,0.025648549175566845
C3,tlt,3,0.008815992237643452
C3,tlt,4,-0.008580221798238733
C3,tlt,5,-0.013947509440028495
C3,tlt,6,-0.02754743973137321
C3,tlt,7,-0.04790196058988751
C3,tlt,8,-0.06140939895500081
C3,tlt,9,-0.06540939802959518
C3,tlt,10,-0.06832584875994209
C3,tlt,11,-0.06840656332983662
C3,tlt,12,-0.06617547568158777
C3,tlt,13,-0.05835276610933541
C3,tlt,14,-0.040062386563303166
C3,tlt,15,-0.028615076614770904
C3,tlt,16,-0.009982165952976216
C3,tlt,17,0.003961992980382864
C3,tlt,18,0.020918288254497052
C3,tlt,19,0.03556731904897215
C3,tlt,20,0.05106114216743387
C3,tlt,21,0.06123753848452693
C3,tlt,22,0.07343928959992858
C3,tlt,23,0.0716081561374378
C3,tlt,24,0.07004921162167459
C3,tlt,25,0.06289712596366154
C3,tlt,26,0.051701947921455285
C3,tlt,27,0.03703654337488685
C3,tlt,28,0.0158715216565237
C3,tlt,29,-0.006841607393836314
C3,tlt,30,-0.019707852707748694
C3,tlt,31,-0.034454365066371055
C3,tlt,32,-0.04888944818188908
C3,tlt,33,-0.06274005263635579
C3,tlt,34,-0.07094249878324685
C3,tlt,35,-0.06216628828900696
C3,tlt,36,-0.048556823425391644
C3,tlt,37,-0.03878642209930625
C3,tlt,38,-0.02292895225000931
C3,tlt,39,-0.008365167184311994
C3,tlt,40,0.0121008086788929
C3,tlt,41,0.030148987878636846
C3,tlt,42,0.030026825048976764
C3,tlt,43,0.030668015833947414
C3,tlt,44,0.029592383629932863
C3,tlt,45,0.025885972167891427
C3,tlt,46,0.031106621235875685
C3,tlt,47,0.028250326444800043
